cycle,offset,drift_filtered,drift_unfiltered
2707,1,0.039893,-68.357372
2708,5,-0.026862,-0.000104
2709,7,0.039651,19.279338
2710,3,-0.02761,-39.577706
2711,8,0.039149,48.830032
2712,3,-0.027609,-48.828125
2713,1,-0.056218,-19.530869
2714,2,-0.037144,9.765625
2715,3,-0.065811,9.709021
2716,10,0.087176,68.764981
2717,4,0.001345,-58.59375
2718,6,-0.008192,19.529724
2719,-2,-0.055877,-78.129578
2720,16,0.106107,175.637173
2721,0,-0.017989,-156.370638
2722,5,-0.056136,48.829079
2723,1,-0.065677,-39.06517
2724,5,0.048651,38.946118
2725,3,-0.094446,-19.589598
2726,6,0.096307,29.296017
2727,3,-0.046586,-29.134982
2728,7,0.001125,39.230301
2729,2,-0.026841,-48.455716
2730,8,0.020775,58.525166
2731,8,0.049389,0.0
2732,1,-0.093666,-68.364716
2733,3,-0.045982,19.532204
2734,1,0.020778,-19.530487
2735,7,-0.036628,58.404392
2736,5,-0.018687,-19.299617
2737,4,0.06075,-9.916798
2738,7,-0.044153,29.296589
2739,0,0.013074,-68.36071
2740,7,0.022617,68.36071
2741,7,0.022617,0.0
2742,1,-0.063214,-58.594894
2743,-7,-0.149045,-78.125
2744,16,0.156133,224.604988
2745,1,-0.072739,-146.484375
2746,10,0.01309,87.889767
2747,13,0.031543,28.661234
2748,-6,-0.074027,-176.470042
2749,3,-0.029568,94.35248
2750,9,0.056021,58.898018
2751,1,-0.106184,-78.122711
2752,3,-0.067684,19.532013
2753,4,0.02765,9.725167
2754,5,-0.020648,9.134839
2755,4,-0.011704,-10.373014
2756,6,0.064873,19.821213
2757,2,-0.173548,-39.066315
2758,7,0.055329,48.824787
2759,1,-0.039806,-58.488083
2760,10,0.027037,88.046254
2761,0,-0.077872,-97.661972
2762,7,-0.068335,68.35804
2763,3,0.018843,-37.695309
2764,9,0.030536,60.799514
2765,-3,-0.07479,-117.190933
2766,4,-0.027887,68.363381
2767,7,-0.056865,29.294014
2768,3,0.038506,-39.064026
2769,5,-0.00918,19.531441
2770,7,0.000308,19.481025
2771,-1,-0.085722,-78.32847
2772,6,-0.047646,68.284689
2773,6,0.047723,0.0
2774,5,-0.019035,-9.765339
2775,3,-0.009435,-19.467941
2776,6,0.00053,29.391882
2777,5,-0.076974,-9.766006
2778,5,0.018394,0.0
2779,4,-0.010074,-9.681011
2780,10,0.012118,52.115453
2781,0,-0.067436,-110.76037
2782,7,-0.08292,62.267055
2783,0,-0.056324,-70.422535
2784,1,-0.103214,10.472849
2785,6,0.031224,49.614495
2786,5,-0.035514,-9.745924
2787,5,-0.10227,0.0
2788,2,-0.016438,-29.298019
2789,5,-0.025977,29.296875
2790,7,-0.035513,19.531441
2791,4,-0.035373,-29.153952
2792,4,-0.111664,0.0
2793,2,-0.044906,-19.530487
2794,10,0.031387,78.125
2795,4,0.012315,-58.59375
2796,3,-0.110804,-8.8896
2797,7,-0.080898,40.389761
2798,2,0.00159,-52.261349
2799,4,-0.074702,19.532013
2800,7,-0.027248,29.061319
2801,5,-0.017867,-19.689884
2802,2,-0.179974,-29.299164
2803,3,0.039404,9.765816
2804,6,-0.017819,29.296303
2805,3,-0.055967,-29.297733
2806,4,-0.046431,9.76553
2807,7,0.020322,29.295445
2808,2,-0.122729,-48.827648
2809,7,0.020336,48.830986
2810,4,-0.074789,-29.05372
2811,6,-0.007926,19.636335
2812,2,-0.170149,-39.181498
2813,5,0.058765,29.297161
2814,8,-0.00799,29.293728
2815,0,-0.122425,-78.131104
2816,6,-0.036586,58.590889
2817,3,-0.122413,-29.298878
2818,4,0.001577,9.765625
2819,9,-0.007959,48.825264
2820,0,-0.10333,-87.894917
2821,0,-0.046107,0.0
2822,8,-0.103204,78.238844
2823,4,-0.019269,-39.062119
2824,5,-0.009772,9.724316
2825,5,-0.01892,0.0
2826,6,-0.050156,9.613259
2827,4,-0.11722,-19.845404
2828,4,-0.012315,0.0
2829,7,-0.002779,29.297447
2830,2,-0.069535,-48.828125
2831,-3,-0.145827,-48.826218
2832,11,-0.050447,136.730767
2833,3,-0.069522,-78.125763
2834,8,0.092608,48.824787
2835,4,-0.059985,-39.062881
2836,2,-0.050449,-19.531059
2837,5,-0.136271,29.298306
2838,8,-0.012296,29.295158
2839,0,-0.050442,-78.128052
2840,6,-0.031367,58.594894
2841,3,-0.107658,-29.297161
2842,6,-0.088586,29.294872
2843,4,0.035406,-19.532967
2844,5,-0.050429,9.765053
2845,6,-0.021818,9.766102
2846,2,-0.088575,-39.061737
2847,5,-0.098106,29.297733
2848,6,-0.002753,9.742695
2849,2,-0.040989,-39.153501
2850,6,-0.040987,39.064026
2851,3,-0.097662,-28.739211
2852,4,-0.023759,9.958771
2853,5,-0.034037,9.765911
2854,4,-0.053009,-9.76553
2855,6,-0.033936,19.530869
2856,2,-0.091159,-39.06517
2857,5,-0.043476,29.296017
2858,8,-0.043477,29.295158
2859,3,-0.053013,-48.826695
2860,6,-0.043475,29.299164
2861,2,-0.053015,-39.063644
2862,4,-0.07209,19.531631
2863,4,-0.053016,0.0
2864,6,-0.052751,19.532013
2865,5,-0.033269,-9.765434
2866,3,-0.071416,-19.530869
2867,4,-0.052342,9.766102
2868,6,-0.061877,19.530869
2869,2,-0.042798,-39.063644
2870,-3,-0.128626,-48.825741
2871,12,0.04304,146.490097
2872,8,-0.042676,-38.943464
2873,2,-0.061922,-58.771096
2874,6,-0.061921,39.061737
2875,8,0.004821,19.512385
2876,-1,-0.062022,-87.97826
2877,-1,-0.15701,0.0
2878,10,-0.018302,112.621836
2879,6,-0.008101,-38.381086
2880,3,-0.123054,-29.827596
2881,4,2.6e-05,9.765816
2882,5,-0.028893,9.765911
2883,3,-0.057504,-19.53125
2884,7,-0.028895,39.060593
2885,2,-0.067042,-48.828602
2886,4,0.018481,19.216542
2887,6,-0.114715,19.857424
2888,3,-0.057423,-29.222107
2889,6,-0.019231,29.370588
2890,7,-0.067094,9.748679
2891,3,-0.067285,-39.1332
2892,5,-0.000373,19.529724
2893,2,-0.076176,-29.29945
2894,7,-0.009219,48.826218
2895,2,-0.075974,-48.826695
2896,5,0.000319,29.297161
2897,7,-0.066444,19.531059
2898,1,-0.08552,-58.594322
2899,7,0.000312,58.594894
2900,0,-0.149489,-65.509335
2901,3,0.041742,29.788502
2902,7,-0.062339,39.905424
2903,6,-0.033787,-9.823665
2904,4,-0.033825,-19.531059
2905,3,-0.072032,-9.765911
2906,7,0.013799,39.0625
2907,7,-0.087896,0.0
2908,1,-0.056495,-58.599473
2909,-5,-0.113712,-58.590317
2910,13,0.000736,175.784683
2911,3,0.038886,-97.657204
2912,6,-0.066023,29.298306
2913,4,-0.037413,-19.530487
2914,6,-0.027877,19.531441
2915,3,-0.046952,-29.298306
2916,7,-0.009018,38.844757
2917,3,-0.066604,-39.281926
2918,5,-0.018921,19.529915
2919,2,-0.047534,-29.299164
2920,4,-0.095216,19.530869
2921,4,0.047842,0.0
2922,7,-0.009379,29.296589
2923,5,-0.104589,-19.368397
2924,6,-0.009373,9.848336
2925,2,-0.066648,-39.065552
2926,4,-0.018967,19.530296
2927,6,-0.057115,19.530869
2928,-1,-0.08553,-68.162343
2929,8,-0.028053,88.151464
2930,5,-0.018515,-29.296875
2931,3,0.038709,-19.531059
2932,5,-0.094809,19.530296
2933,4,-0.037914,-9.765625
2934,6,-0.028417,19.532394
2935,2,-0.047476,-39.062119
2936,5,0.028353,28.825089
2937,7,-0.095316,19.855649
2938,8,-0.0381,9.765339
2939,2,-0.047637,-58.5989
2940,3,-0.057174,9.76572
2941,5,0.038195,19.531441
2942,4,-0.094405,-9.765625
2943,6,-0.008073,19.529724
2944,3,-0.055758,-29.298306
2945,3,-0.036684,0.0
2946,7,-0.048196,36.852773
2947,3,-0.079278,-41.53212
2948,6,0.026431,29.311473
2949,2,-0.097542,-39.061737
2950,4,-0.014001,19.242426
2951,6,0.044731,19.829467
2952,3,-0.117394,-29.296589
2953,6,-0.022516,28.796038
2954,7,-0.060493,9.938283
2955,-1,-0.080259,-78.128052
2956,9,0.03442,97.657204
2957,6,-0.051254,-29.247178
2958,-11,-0.194551,-166.291695
2959,16,0.033841,263.188677
2960,4,-0.003704,-116.571628
2961,5,-0.012538,9.83584
2962,11,-0.014779,58.389046
2963,-3,-0.082011,-137.202442
2964,7,0.013358,97.657204
2965,2,-0.053154,-48.829079
2966,4,0.00457,19.532013
2967,6,-0.024044,19.529534
2968,3,-0.004971,-29.297447
2969,5,0.033176,19.531059
2970,5,0.023639,0.0
2971,6,0.023695,9.766293
2972,6,-0.043458,0.0
2973,2,-0.024386,-39.063263
2974,4,-0.024385,19.530487
2975,8,0.090062,39.063644
2976,1,-0.147262,-67.382201
2977,4,0.034476,29.728873
2978,4,-0.013209,0.0
2979,5,0.034477,9.76572
2980,4,-0.013093,-9.76572
2981,5,0.015575,9.765816
2982,6,-0.003499,9.764957
2983,3,-0.003658,-29.298019
2984,3,-0.041969,0.0
2985,7,0.043501,39.064789
2986,4,-0.042263,-29.296589
2987,7,-0.013653,29.296303
2988,-2,-0.032465,-87.627912
2989,9,0.053687,107.751232
2990,4,0.025079,-48.824787
2991,5,-0.02242,9.766102
2992,3,-0.021989,-18.858495
2993,7,0.027252,40.505509
2994,2,-0.049043,-48.829079
2995,4,0.03679,19.532585
2996,4,-0.029968,0.0
2997,-6,-0.125102,-97.417463
2998,16,0.142462,215.39064
2999,5,0.113858,-107.415581
3000,3,-0.124558,-19.532585
3001,5,0.037566,19.530106
3002,9,-0.010117,39.063263
3003,5,-0.076255,-39.064407
3004,10,0.143339,48.393809
3005,-3,-0.073899,-128.099011
3006,5,-0.055121,78.126526
3007,4,0.011727,-9.670245
3008,5,0.002284,9.862808
3009,4,-0.01675,-9.766006
3010,4,-0.025671,0.0
3011,10,0.041529,58.439661
3012,-1,-0.083011,-107.707974
3013,6,0.021897,68.360043
3014,5,-0.03532,-9.76572
3015,1,-0.016351,-39.064026
3016,5,-0.064188,39.061356
3017,-2,-0.033253,-65.984201
3018,16,0.078052,182.333874
3019,1,-0.02819,-146.487236
3020,3,-0.068489,19.532967
3021,8,0.093635,48.824787
3022,5,-0.001737,-29.298019
3023,4,-0.039881,-9.765625
3024,6,0.017339,19.530106
3025,-2,-0.078036,-78.13263
3026,9,0.007844,107.421875
3027,4,0.036654,-48.826695
3028,7,-0.001421,29.295445
3029,3,-0.039478,-38.970402
3030,-1,-0.068183,-39.158868
3031,10,0.055724,107.412434
3032,3,-0.039739,-68.362045
3033,14,0.074701,107.420826
3034,3,-0.030199,-107.417679
3035,4,-0.011208,9.765911
3036,-7,-0.167013,-107.429219
3037,15,0.150964,214.847946
3038,7,0.013866,-78.121185
3039,2,0.034952,-48.830986
3040,11,0.110547,87.882901
3041,0,-0.042814,-107.42712
3042,1,-0.023759,9.76553
3043,13,0.090676,117.181778
3044,-4,-0.042844,-166.02211
3045,5,0.014378,87.891483
3046,4,-0.014233,-9.765911
3047,5,0.023762,9.752577
3048,3,0.004706,-19.513337
3049,5,0.042894,19.574835
3050,6,-0.023863,9.76553
3051,5,0.02382,-9.766293
3052,3,0.013427,-19.531631
3053,12,0.059809,87.884617
3054,-3,-0.032211,-146.490097
3055,4,0.014792,67.662923
3056,6,0.005572,19.620154
3057,3,-0.003909,-29.39793
3058,10,0.091615,68.517286
3059,0,-0.013291,-97.658157
3060,3,-0.013288,29.298878
3061,6,0.04393,29.2943
3062,3,0.005782,-29.298019
3063,11,0.053466,78.123474
3064,-1,-0.013296,-117.192078
3065,2,-0.032373,29.296017
3066,9,0.062761,68.363381
3067,9,0.043584,0.0
3068,8,0.072311,-9.765053
3069,-1,-0.042134,-87.894917
3070,4,-0.023055,48.830509
3071,6,0.072318,19.530678
3072,3,-0.01351,-29.296875
3073,9,0.072318,58.589173
3074,1,-0.013518,-78.130341
3075,3,-0.042124,19.532204
3076,3,0.043711,0.0
3077,5,0.062784,19.53125
3078,11,0.043599,58.593178
3079,-2,-0.042241,-126.961804
3080,4,0.005484,58.594322
3081,8,0.043153,38.57355
3082,4,-0.004869,-39.561266
3083,11,0.081265,68.35537
3084,-4,-0.061803,-146.501543
3085,5,-0.004584,87.889767
3086,4,0.033563,-9.76572
3087,4,0.081245,0.0
3088,11,0.013836,67.704152
3089,-1,-0.025169,-118.067239
3090,5,-0.015501,58.725079
3091,2,-0.005966,-29.299164
3092,7,0.060789,48.826218
3093,11,0.070322,39.05983
3094,-5,-0.11089,-156.26526
3095,-2,-0.005983,29.296589
3096,6,0.012303,77.319339
3097,9,0.06979,29.56976
3098,9,0.041182,0.0
3099,2,-0.0065,-68.358707
3100,2,-0.016036,0.0
3101,4,-0.006499,19.531631
3102,7,0.060256,29.296017
3103,8,0.041182,9.765339
3104,-2,-0.063707,-97.66388
3105,4,0.031748,58.593178
3106,5,0.003136,9.765148
3107,5,0.031202,0.0
3108,9,0.059622,39.061356
3109,1,-0.02621,-78.126526
3110,5,0.021214,38.796532
3111,6,0.011743,9.832842
3112,6,0.049893,0.0
3113,3,-0.007669,-29.647198
3114,9,0.021939,59.613703
3115,2,0.002864,-68.359375
3116,3,-0.016234,9.74336
3117,5,0.041032,19.575984
3118,9,0.060104,39.062119
3119,3,0.002881,-58.597183
3120,1,-0.035266,-19.530487
3121,3,-0.006656,19.531631
3122,10,0.079176,68.36071
3123,-1,-0.033324,-105.433668
3124,4,-0.006112,47.395611
3125,5,0.042064,10.269471
3126,6,0.099263,9.745164
3127,2,-0.082023,-39.146604
3128,14,0.070435,117.173769
3129,3,0.022918,-107.42817
3130,2,-0.024765,-9.766293
3131,7,0.003847,48.810965
3132,5,0.070683,-19.537928
3133,14,0.15651,87.887192
3134,3,-0.058377,-107.422924
3135,-27,-0.307015,-292.985917
3136,34,0.30284,594.663625
3137,12,0.083146,-215.201017
3138,3,-0.01222,-87.888908
3139,-1,-0.031297,-39.065934
3140,6,-0.002688,68.356037
3141,1,-0.002691,-48.831463
3142,9,0.054833,78.121185
3143,-2,0.035439,-0.001554
3144,5,0.133234,70.919112
3145,4,0.095015,-9.765434
3146,6,0.104568,19.531059
3147,16,0.238145,97.649575
3148,-5,0.018772,-205.10817
3149,4,0.133213,87.88805
3150,6,0.104604,19.530296
3151,4,0.133212,-19.531822
3152,2,0.085554,-19.504013
3153,5,0.095132,29.338419
3154,6,0.16189,9.766006
3155,-3,0.018842,-87.886334
3156,10,0.206796,126.955605
3157,12,0.196778,19.530296
3158,-3,0.014751,-146.490097
3159,4,0.091105,68.362045
3160,0,0.072032,-39.061356
3161,17,0.243684,166.005898
3162,-1,0.033867,-175.789833
3163,5,0.09109,58.596039
3164,6,0.157593,9.499924
3165,0,0.156045,-60.175713
3166,8,0.060804,78.257212
3167,9,0.165708,9.764957
3168,-2,0.032181,-107.433416
3169,13,0.194292,146.471502
3170,-2,0.032155,-146.497251
3171,0,0.079841,19.532394
3172,12,0.156333,117.172625
3173,-3,0.051635,-146.492959
3174,8,0.137465,107.419777
3175,-5,0.04209,-126.963044
3176,11,0.175594,156.23932
3177,5,0.118369,-58.598328
3178,8,0.118367,29.293728
3179,3,0.089595,-48.830032
3180,0,0.051367,-29.297733
3181,7,0.156279,68.364048
3182,9,0.156248,19.498879
3183,0,0.05211,-87.106328
3184,8,0.195785,78.960875
3185,-6,-0.023823,-136.726761
3186,15,0.203617,203.600826
3187,0,0.078587,-147.56082
3188,7,0.126266,68.353367
3189,4,0.107191,-29.299164
3190,-3,0.021362,-68.356037
3191,9,0.173954,117.192078
3192,14,0.193482,48.82145
3193,-6,-0.016675,-195.34493
3194,9,0.116833,146.477223
3195,-4,0.050074,-126.959324
3196,14,0.212182,175.764086
3197,1,0.069126,-126.958084
3198,6,0.12635,48.831463
3199,5,0.097741,-9.765053
3200,-3,0.050061,-78.123474
3201,7,0.145431,97.659111
3202,16,0.193589,86.166454
3203,-6,0.020038,-219.247979
3204,7,0.115389,126.950645
3205,1,0.096317,-58.590889
3206,10,0.163357,87.890625
3207,0,0.048618,-97.662926
3208,12,0.191658,117.176057
3209,-2,0.030017,-136.724091
3210,2,0.058459,39.062881
3211,9,0.201515,68.361378
3212,5,0.068002,-39.060593
3213,1,0.058413,-39.065552
3214,6,0.268489,48.825741
3215,5,0.002338,-9.349989
3216,7,0.136139,20.440493
3217,0,0.059772,-68.363381
3218,7,0.069327,68.172965
3219,3,0.165065,-39.16692
3220,-1,0.031548,-39.063644
3221,10,0.184139,107.423973
3222,5,0.11738,-48.829079
3223,2,0.069698,-29.297447
3224,6,0.136241,38.842494
3225,2,0.078908,-39.177661
3226,9,0.145844,68.54278
3227,2,0.069546,-68.363381
3228,8,0.12676,58.587456
3229,0,0.08861,-78.128815
3230,1,0.079074,9.765816
3231,10,0.126757,87.890625
3232,5,0.144877,-48.827648
3233,1,0.077695,-39.06517
3234,6,0.125376,48.825264
3235,-2,0.039545,-78.125
3236,11,0.172738,126.624199
3237,3,0.086703,-78.334606
3238,14,0.1814,106.734977
3239,-6,0.018039,-196.579516
3240,0,0.075257,58.591461
3241,12,0.151547,117.185211
3242,5,0.113404,-68.354702
3243,3,0.06572,-19.532585
3244,6,0.179904,29.296589
3245,-3,-0.011157,-87.894917
3246,11,0.170033,136.71341
3247,10,0.150959,-9.765816
3248,1,0.083545,-87.889767
3249,7,0.101074,58.455033
3250,-13,-0.042413,-195.759842
3251,15,0.205583,273.480231
3252,7,0.129294,-78.11966
3253,2,0.176742,-48.830986
3254,8,0.023616,58.590317
3255,-6,-0.005008,-136.726761
3256,14,0.2048,195.310593
3257,2,0.185727,-0.001035
3258,9,0.214335,68.35804
3259,0,0.167024,-87.511182
3260,8,0.196391,78.46599
3261,0,0.245437,-77.875555
3262,7,0.236117,68.583074
3263,2,0.197878,-48.827171
3264,2,0.188247,0.0
3265,6,0.235933,39.06517
3266,6,0.235933,0.0
3267,5,0.169327,-9.76553
3268,5,0.27451,0.0
3269,4,0.198546,-9.427736
3270,5,0.217943,10.097542
3271,1,0.2182,-38.801424
3272,6,0.228205,49.306261
3273,5,0.283106,-9.76553
3274,1,0.0669,-39.060974
3275,9,0.286253,78.130341
3276,9,0.267178,0.0
3277,-1,0.123248,-98.559066
3278,6,0.21862,68.362713
3279,0,0.17094,-58.590317
3280,9,0.237109,87.287963
3281,2,0.246187,-68.83666
3282,6,0.17943,39.0625
3283,4,0.208038,-19.532013
3284,0,0.141283,-39.0625
3285,7,0.2461,68.362713
3286,9,0.303413,19.529534
3287,0,0.112683,-87.894917
3288,0,0.179443,0.0
3289,4,0.112687,39.063263
3290,13,0.30341,87.882043
3291,0,0.169879,-126.969244
3292,8,0.351079,78.118897
3293,2,0.084319,-58.313572
3294,0,0.141443,-19.626893
3295,14,0.322194,136.258346
3296,1,0.111984,-127.372309
3297,1,0.216893,0.0
3298,8,0.274114,68.360043
3299,-3,0.054775,-107.421875
3300,11,0.350423,136.72142
3301,1,0.169225,-97.655296
3302,7,0.235984,58.595467
3303,4,0.19785,-29.296875
3304,4,0.216906,0.0
3305,9,0.246248,49.620896
3306,4,0.189029,-48.826695
3307,0,0.160437,-39.043817
3308,8,0.255054,77.355973
3309,0,0.092125,-78.954641
3310,6,0.2924,58.590889
3311,3,0.197711,-29.298306
3312,8,0.22507,47.635834
3313,1,0.185309,-70.113584
3314,5,0.156544,39.062119
3315,6,0.26145,9.765911
3316,4,0.213765,-19.531059
3317,2,0.166082,-19.532204
3318,8,0.251911,58.590889
3319,1,0.108915,-68.305344
3320,6,0.271053,48.838141
3321,2,0.204274,-39.085784
3322,8,0.194734,58.594322
3323,3,0.14705,-48.828602
3324,6,0.185195,29.295731
3325,4,0.251957,-19.531441
3326,4,0.204271,0.0
3327,-4,0.108906,-78.122711
3328,15,0.318718,185.550499
3329,1,0.127982,-136.724091
3330,6,0.251955,48.818113
3331,5,0.223342,-9.767533
3332,3,0.204612,-19.179869
3333,3,0.185538,0.0
3334,15,0.242908,117.339904
3335,-6,0.166603,-205.098154
3336,5,0.214292,107.42712
3337,5,0.176622,0.0
3338,6,0.224792,9.764862
3339,1,0.112482,-46.650059
3340,7,0.315578,61.468482
3341,5,0.210676,-19.530106
3342,3,0.201138,-19.532204
3343,2,0.191732,-9.632055
3344,9,0.193308,69.317912
3345,0,0.222774,-87.8932
3346,7,0.232184,68.36071
3347,4,0.232186,-29.297447
3348,6,0.203577,19.531059
3349,8,0.184505,19.530106
3350,-3,0.2322,-107.426071
3351,8,0.308498,107.426071
3352,0,0.156695,-78.127289
3353,6,0.185037,58.592033
3354,10,0.223181,39.05983
3355,4,0.232717,-58.594322
3356,5,0.242254,9.765625
3357,1,0.186285,-37.780045
3358,4,0.187293,30.327537
3359,4,0.177756,0.0
3360,6,0.292206,19.532394
3361,4,0.215913,-19.530106
3362,3,0.19684,-9.766293
3363,7,0.233973,38.024982
3364,10,0.224774,29.64134
3365,2,0.230435,-72.330115
3366,6,0.233238,41.667101
3367,2,0.184908,-39.656574
3368,-8,0.088878,-98.335185
3369,9,0.281817,167.922795
3370,10,0.233128,9.755241
3371,2,0.22351,-78.207484
3372,2,0.213995,0.0
3373,10,0.271165,78.118134
3374,2,0.156723,-78.127289
3375,3,0.223484,9.766388
3376,6,0.271167,29.296589
3377,5,0.242556,-9.765339
3378,6,0.185334,9.765625
3379,2,0.250149,-39.063644
3380,7,0.251545,48.825264
3381,2,0.193924,-48.734843
3382,4,0.203518,19.570238
3383,7,0.270357,29.296017
3384,4,0.127319,-29.297447
3385,4,0.232229,0.0
3386,8,0.279911,39.05983
3387,0,0.155941,-78.134156
3388,5,0.221947,48.052435
3389,5,0.13612,0.0
3390,6,0.250561,9.765053
3391,2,0.49853,-39.066315
3392,4,-0.063123,19.531441
3393,7,0.175642,29.294586
3394,4,0.23286,-29.298306
3395,5,0.280546,9.765339
3396,-5,0.118547,-97.531478
3397,10,0.309477,146.680618
3398,5,0.185505,-48.825741
3399,5,0.185507,0.0
3400,6,0.125787,9.766102
3401,4,0.116251,-19.530296
3402,5,0.106715,9.766102
3403,6,0.02089,9.765053
3404,4,0.202116,-19.532394
3405,5,0.125825,9.765339
3406,2,0.078141,-29.297447
3407,4,0.11629,19.532204
3408,5,0.144873,9.76553
3409,3,0.097148,-19.531822
3410,7,0.125757,39.060974
3411,4,0.182973,-29.296589
3412,2,0.039919,-19.532585
3413,8,0.078062,58.589173
3414,0,0.144818,-78.131867
3415,-6,0.020838,-58.593178
3416,17,0.278319,224.598408
3417,2,-0.02685,-146.487236
3418,6,0.182965,39.061356
3419,4,0.106668,-19.532585
3420,6,0.116463,19.530869
3421,2,0.137084,-39.060593
3422,4,0.079736,19.532967
3423,9,0.117882,48.826218
3424,0,0.136963,-87.894058
3425,4,0.032069,39.05983
3426,6,0.194207,19.532204
3427,3,0.146522,-29.297447
3428,4,0.041632,9.765816
3429,5,0.194228,9.765434
3430,6,0.098862,9.764957
3431,2,0.1847,-39.065552
3432,4,0.051194,19.530106
3433,9,0.156101,48.826218
3434,2,0.060736,-68.36071
3435,5,0.135991,28.23184
3436,4,0.154691,-10.148884
3437,4,0.08793,0.0
3438,4,0.068888,0.0
3439,6,0.173025,19.530678
3440,3,0.067304,-29.297733
3441,4,0.210363,9.765911
3442,6,0.030607,19.530487
3443,5,0.165173,-9.76572
3444,2,0.069811,-29.297447
3445,4,0.117497,19.532204
3446,5,0.193788,9.765244
3447,3,0.060268,-19.532204
3448,9,0.06981,58.592033
3449,2,0.193819,-68.359375
3450,5,0.079383,29.294872
3451,4,0.193829,-9.766483
3452,6,0.041258,19.530869
3453,5,0.155945,-9.51837
3454,-10,-0.038608,-150.391017
3455,16,0.218895,253.918648
3456,2,0.161681,-136.71074
3457,6,0.104459,39.063644
3458,6,0.020312,0.0
3459,5,0.22484,-9.811039
3460,3,0.081791,-19.531631
3461,8,0.186689,48.824787
3462,4,0.062911,-38.858719
3463,1,0.129521,-29.454213
3464,4,0.043701,29.296589
3465,4,0.177221,0.0
3466,7,0.167683,29.296875
3467,3,0.062776,-39.064026
3468,5,0.119993,19.530296
3469,6,0.16768,9.76553
3470,2,0.08185,-39.064026
3471,5,0.119592,29.297161
3472,8,0.128238,29.294872
3473,1,0.128237,-68.364716
3474,3,0.080736,19.532204
3475,5,0.138058,19.530106
3476,4,0.166669,-9.766006
3477,5,0.071299,9.76553
3478,6,0.12852,9.765434
3479,2,0.118985,-39.061737
3480,5,0.109496,29.125931
3481,6,0.157349,9.823858
3482,7,0.099949,9.764957
3483,2,0.119025,-48.829556
3484,5,0.090423,29.298878
3485,3,0.147647,-19.531631
3486,6,0.166719,29.296303
3487,4,0.061815,-19.531631
3488,5,0.119034,9.765244
3489,3,0.138111,-19.531059
3490,2,0.080893,-9.765148
3491,9,0.22395,68.365384
3492,4,0.052614,-48.824787
3493,-7,0.024205,-107.425022
3494,13,0.11071,195.316315
3495,3,0.207317,-97.654343
3496,6,0.17871,29.298592
3497,5,0.054735,-9.765816
3498,6,0.131023,9.764671
3499,4,0.13108,-19.474766
3500,10,0.15986,58.767067
3501,1,0.159863,-87.891483
3502,2,0.03589,9.76553
3503,4,0.064501,19.531441
3504,4,0.150331,0.0
3505,3,0.083709,-9.765339
3506,7,0.313027,39.061737
3507,5,0.026883,-19.53125
3508,3,0.084102,-19.527627
3509,4,0.140905,9.335586
3510,3,0.073688,-10.239921
3511,8,0.254892,48.825741
3512,2,0.006936,-58.596039
3513,6,0.045086,39.064026
3514,6,-0.02167,0.0
3515,2,0.02564,-39.065552
3516,6,-0.012847,39.055253
3517,7,0.072742,9.767342
3518,2,-0.041919,-48.829079
3519,4,0.024837,19.530678
3520,6,0.04391,19.531059
3521,5,-0.003721,-9.709869
3522,2,-0.032499,-29.468101
3523,4,-0.003889,19.530678
3524,4,-0.003889,0.0
3525,6,0.02439,19.530678
3526,3,-0.014083,-29.29945
3527,6,0.052418,29.296017
3528,2,-0.033857,-39.040006
3529,5,0.004307,29.314911
3530,8,0.07106,29.294014
3531,5,-0.033851,-29.298019
3532,-8,-0.157833,-126.958084
3533,14,0.148233,214.852143
3534,5,-0.004142,-87.668884
3535,4,0.043515,-9.790004
3536,4,-0.041728,0.0
3537,6,0.044568,19.529915
3538,3,-0.022192,-29.299164
3539,8,0.044561,48.82288
3540,4,0.044559,-39.064407
3541,1,-0.050813,-29.298306
3542,4,-0.041274,29.297447
3543,6,0.063634,19.530869
3544,2,0.025488,-39.061356
3545,5,0.015885,29.229225
3546,8,-0.041262,29.363689
3547,7,0.073194,-9.766197
3548,-2,-0.088928,-87.894058
3549,7,0.05385,87.890625
3550,4,0.044408,-29.295445
3551,7,-0.060046,29.297447
3552,0,-0.002421,-68.364048
3553,6,0.054799,58.59375
3554,2,-0.050106,-39.063263
3555,8,0.112014,58.589173
3556,1,-0.088266,-68.365384
3557,7,0.064318,58.590889
3558,5,-0.011977,-19.530678
3559,3,-0.00244,-19.531059
3560,4,0.007097,9.766197
3561,8,-0.003215,39.060974
3562,4,0.007387,-37.969757
3563,4,0.045516,0.0
3564,7,-0.001261,29.456527
3565,2,0.028157,-48.830986
3566,4,-0.009987,19.532013
3567,4,0.018625,0.0
3568,7,0.000716,29.296589
3569,2,0.021505,-48.825741
3570,2,-0.016642,0.0
3571,8,0.03104,58.592033
3572,3,0.002426,-48.83194
3573,6,0.050109,29.296017
3574,3,-0.035719,-29.296875
3575,2,0.021449,-9.765816
3576,7,0.021438,48.827171
3577,3,0.02146,-39.063263
3578,7,0.002304,38.978377
3579,9,0.069102,19.572536
3580,-1,-0.054877,-97.659111
3581,3,0.002345,39.064026
3582,6,0.030954,29.296017
3583,4,0.088171,-19.532394
3584,4,-0.09303,0.0
3585,6,0.059563,19.531441
3586,5,0.002352,-9.766006
3587,2,-0.016721,-29.297733
3588,6,0.040156,39.062119
3589,8,0.059229,19.530487
