cycle,offset,drift_filtered,drift_unfiltered
2665,5,-0.035556,24.592381
2666,5,0.040738,0.0
2667,3,-0.083239,-19.530487
2668,3,-0.064165,0.0
2669,4,-0.033438,11.934029
2670,4,0.004711,0.0
2671,5,0.043582,10.507292
2672,4,-0.05973,-8.131536
2673,7,-0.065311,33.347043
2674,2,0.06037,-47.08763
2675,9,-0.016658,77.370294
2676,5,0.050099,-39.062119
2677,1,-0.073881,-39.0625
2678,4,-0.045271,29.296303
2679,4,0.002413,0.0
2680,8,0.020059,37.601406
2681,3,0.018133,-50.801134
2682,3,-0.067697,0.0
2683,6,-0.013408,26.2948
2684,2,-0.003009,-38.181055
2685,4,0.00883,21.888783
2686,9,0.05317,45.403363
2687,0,-0.083451,-91.071916
2688,5,-0.070856,51.958849
2689,2,-0.004425,-29.635484
2690,9,0.058691,64.630498
2691,4,-0.036762,-48.9165
2692,6,-0.017554,19.668584
2693,2,-0.069126,-33.27787
2694,5,0.041558,35.977262
2695,6,0.032198,10.142091
2696,7,-0.015636,9.609471
2697,2,-0.008984,-42.020338
2698,2,-0.094805,0.0
2699,5,0.088284,31.22138
2700,1,-0.026439,-39.353423
2701,7,0.033616,51.729935
2702,7,-0.014065,0.0
2703,2,-0.060134,-47.174707
2704,3,0.035584,10.120945
2705,7,0.026025,39.040768
2706,3,0.006974,-39.040006
2707,5,-0.012078,19.554165
2708,7,-0.099485,17.902699
2709,2,0.067126,-43.237634
2710,5,0.026343,36.022622
2711,3,0.011427,-15.273472
2712,7,-0.059455,44.132087
2713,5,0.04125,-24.336229
2714,5,0.069808,0.0
2715,5,0.031587,0.0
2716,1,-0.01305,-35.942456
2717,3,-0.001698,21.390603
2718,7,-0.030415,38.949152
2719,3,0.074387,-39.175742
2720,2,0.13075,-9.765816
2721,11,-0.034655,87.885475
2722,-2,-0.025127,-126.956844
2723,8,-0.044301,97.548604
2724,6,0.051053,-19.552827
2725,5,0.070146,-9.745354
2726,1,-0.053914,-39.146221
2727,5,0.012844,39.0625
2728,7,-0.054685,18.733608
2729,5,0.119185,-17.290717
2730,1,-0.034812,-40.512483
2731,6,0.058549,56.536783
2732,7,0.030091,9.724221
2733,1,0.010445,-58.740026
2734,6,0.009734,48.915064
2735,4,0.019272,-19.530296
2736,3,0.009964,-9.53098
2737,4,0.029275,10.007606
2738,2,-0.094696,-19.541746
2739,7,0.124666,48.824787
2740,4,0.000683,-29.297447
2741,6,0.038624,19.530678
2742,2,-0.008825,-38.715048
2743,5,-0.014097,23.895434
2744,10,0.095923,63.829244
2745,1,0.010085,-87.897492
2746,1,0.010085,0.0
2747,5,0.019623,39.063263
2748,4,-0.018169,-9.402031
2749,4,0.077204,0.0
2750,4,0.039058,0.0
2751,7,0.067609,29.236062
2752,5,0.019894,-19.561241
2753,0,-0.056489,-48.922722
2754,5,0.077027,48.826218
2755,4,0.029367,-9.737098
2756,-2,-0.056152,-58.772248
2757,12,0.106472,136.717415
2758,4,-0.046105,-78.11966
2759,10,0.220947,58.594894
2760,3,-0.055611,-68.35804
2761,3,0.030222,0.0
2762,2,0.011148,-9.765816
2763,11,0.039632,87.758644
2764,0,0.020402,-107.586827
2765,2,0.048705,19.216172
2766,3,-0.036964,9.928219
2767,5,0.048869,19.532776
2768,4,-0.008349,-9.764862
2769,5,0.115638,9.766102
2770,3,0.029808,-19.53125
2771,7,0.029808,39.0625
2772,5,0.029852,-19.485771
2773,7,0.010824,19.577134
2774,7,0.087119,0.0
2775,2,0.037692,-50.613435
2776,7,0.01816,48.356835
2777,6,0.018049,-9.87908
2778,-3,-0.052856,-82.372323
2779,10,0.159572,129.62926
2780,-4,-0.075601,-143.166851
2781,6,0.02956,97.919217
2782,2,0.058172,-39.065934
2783,18,0.076801,155.785989
2784,-5,-0.00011,-225.2539
2785,0,0.014331,48.832417
2786,8,0.068264,78.123474
2787,7,-0.017539,-9.707607
2788,3,0.0013,-39.29968
2789,4,0.077601,9.765244
2790,5,0.058581,9.765816
2791,6,0.029901,9.76572
2792,2,0.020384,-39.043817
2793,10,-0.027251,78.159347
2794,1,0.11583,-87.891483
2795,-7,-0.093936,-78.129578
2796,13,0.10633,195.302964
2797,4,0.010985,-87.8932
2798,6,0.068234,19.465289
2799,4,0.020484,-19.59766
2800,6,0.057447,19.530296
2801,2,-0.031761,-39.064026
2802,6,0.120836,39.062119
2803,9,0.019316,29.296589
2804,0,-0.007767,-87.894058
2805,4,0.001771,39.062119
2806,5,0.039918,9.76553
2807,3,0.039961,-19.488049
2808,8,0.058413,48.192307
2809,-3,-0.037883,-108.191046
2810,11,0.087032,137.868552
2811,3,0.029812,-78.123474
2812,6,0.039352,29.296875
2813,6,0.031317,0.0
2814,0,0.007763,-58.601762
2815,4,0.036009,39.0625
2816,4,-0.011674,0.0
2817,6,0.102766,19.532013
2818,2,-0.008274,-38.711301
2819,9,0.078924,68.985907
2820,3,0.031277,-58.592033
2821,4,0.040683,9.631313
2822,6,0.050476,19.807079
2823,4,-0.025829,-19.498118
2824,5,0.137135,9.781673
2825,4,0.127627,-9.73653
2826,2,0.108562,-9.781051
2827,3,0.09768,9.765053
2828,7,0.145365,39.064026
2829,3,0.12029,-39.042293
2830,4,0.094512,9.770968
2831,6,0.094453,19.508959
2832,5,0.112234,-9.776796
2833,-7,-0.010867,-117.1875
2834,11,0.109991,175.774384
2835,8,0.131299,-29.252026
2836,10,0.170198,19.425774
2837,4,0.096182,-59.006333
2838,1,0.068009,-28.84865
2839,3,0.087383,19.838908
2840,8,0.035949,48.830509
2841,4,0.201913,-39.060211
2842,0,0.081962,-39.065552
2843,-4,0.033807,-39.060593
2844,13,0.179751,166.025353
2845,4,0.114396,-87.888908
2846,6,0.144443,19.530869
2847,5,0.12537,-9.765339
2848,2,0.096758,-29.298306
2849,4,0.185395,19.129054
2850,5,0.030925,9.974963
2851,9,0.163692,39.052966
2852,1,0.065339,-78.149422
2853,5,0.034061,39.062881
2854,4,0.109791,-9.752197
2855,6,0.120735,19.527627
2856,4,0.048171,-19.562389
2857,7,0.107308,29.294872
2858,0,0.050175,-68.364716
2859,5,0.089461,48.825741
2860,-1,0.053845,-58.59375
2861,11,0.129411,117.193222
2862,2,0.05932,-87.889767
2863,5,0.052374,29.296589
2864,6,0.090978,9.744214
2865,2,0.062772,-38.64921
2866,2,0.027509,0.0
2867,9,0.173057,68.354702
2868,2,0.015944,-68.362045
2869,5,0.082701,29.296875
2870,0,-0.015373,-48.825264
2871,11,0.243926,107.426071
2872,3,0.046105,-75.576507
2873,5,0.084055,20.212637
2874,8,0.162567,29.13951
2875,-9,-0.000449,-166.928515
2876,13,0.195641,214.847946
2877,5,0.103942,-78.118897
2878,2,0.075328,-29.299736
2879,8,0.152582,58.589745
2880,-2,0.033936,-97.659111
2881,7,0.155789,87.894917
2882,4,0.107895,-29.164439
2883,6,0.107876,19.619769
2884,5,0.11445,-9.765244
2885,4,0.072857,-9.760002
2886,7,0.142704,29.315483
2887,2,0.095093,-48.753376
2888,8,0.135245,58.681428
2889,5,0.117568,-29.296589
2890,-4,0.041037,-87.891483
2891,9,0.183568,125.573533
2892,3,0.108261,-59.245216
2893,5,0.08716,19.532585
2894,4,0.147497,-9.764957
2895,-3,0.042873,-68.362713
2896,14,0.214139,166.010761
2897,2,0.09969,-117.195511
2898,3,0.138084,9.765625
2899,10,0.156986,67.921599
2900,4,0.099843,-58.514321
2901,3,0.137868,-9.842423
2902,3,0.121935,0.0
2903,6,0.091093,29.295731
2904,5,0.090602,-9.747159
2905,-3,0.105582,-78.274823
2906,11,0.21238,136.71875
2907,3,0.116739,-78.125763
2908,4,0.126275,9.765434
2909,8,0.149802,39.060593
2910,-3,0.085732,-107.429219
2911,7,0.076145,0.000389
2912,4,0.028028,-29.740072
2913,5,0.049156,9.638183
2914,4,-0.065212,-9.955003
2915,9,0.064326,48.96728
2916,6,0.026337,-29.296017
2917,2,-0.050804,-38.551987
2918,3,-0.022475,9.897364
2919,-2,-0.099364,-48.827648
2920,5,-0.001264,68.362045
2921,11,0.031939,58.592606
2922,2,-0.053895,-87.894058
2923,6,0.003079,38.810459
2924,-2,-0.073715,-78.636444
2925,11,0.038599,126.943208
2926,4,-0.028163,-68.364716
2927,7,-0.009815,29.295731
2928,4,-0.030399,-29.208735
2929,-6,-0.15862,-97.951827
2930,11,0.04899,165.504887
2931,6,-0.074402,-48.983111
2932,6,-0.036256,0.0
2933,3,-0.026721,-29.298592
2934,-3,-0.11255,-58.592606
2935,13,0.040037,156.248474
2936,3,-0.092054,-97.659111
2937,8,0.005239,48.826695
2938,9,0.014723,9.711095
2939,-11,-0.202773,-196.421206
2940,12,0.053862,224.613762
2941,5,-0.034271,-68.359375
2942,2,-0.107221,-29.297447
2943,5,0.010326,29.296303
2944,6,-0.030921,9.72148
2945,2,-0.040302,-39.241463
2946,4,-0.084344,19.53125
2947,12,0.039713,78.118134
2948,2,-0.074676,-97.465887
2949,3,-0.032624,9.783491
2950,4,-0.059537,8.418004
2951,4,-0.069442,0.0
2952,7,-0.049906,29.613836
2953,5,-0.027943,-19.529724
2954,3,-0.046977,-19.490708
2955,8,-0.029682,48.93134
2956,4,-0.029398,-39.063263
2957,5,-0.070395,9.74982
2958,5,-0.070395,0.0
2959,-11,-0.176919,-156.256104
2960,17,0.080234,273.445511
2961,4,-0.081801,-126.882497
2962,3,-0.053217,-9.770491
2963,8,-0.024628,48.829556
2964,1,-0.108866,-68.357372
2965,7,-0.009417,58.5989
2966,7,-0.044595,0.0
2967,6,-0.039216,-9.76553
2968,-1,-0.149078,-68.366051
2969,9,-0.030215,97.379517
2970,0,-0.115844,-87.684259
2971,6,-0.058327,58.89744
2972,5,-0.032763,-9.765434
2973,2,-0.082263,-29.297447
2974,1,-0.129837,-9.765911
2975,7,-0.034359,58.593178
2976,5,-0.043895,-19.530869
2977,10,-0.08204,48.825264
2978,-3,-0.082047,-126.964284
2979,3,-0.120088,58.594894
2980,10,-0.034238,68.35804
2981,3,-0.091481,-68.362045
2982,9,0.003966,58.590889
2983,0,-0.120016,-87.894917
2984,2,-0.119238,19.530487
2985,8,-0.047032,56.64813
2986,7,-0.017259,-10.024761
2987,3,-0.110755,-39.203387
2988,1,-0.13942,-19.628626
2989,0,-0.091593,-9.765816
2990,9,-0.053532,87.889767
2991,5,-0.072604,-39.060211
2992,5,-0.063297,0.0
2993,5,-0.07307,0.0
2994,3,-0.073211,-19.686396
2995,7,-0.082746,39.061356
2996,4,-0.082746,-29.297447
2997,10,-0.044599,58.593178
2998,-10,-0.195786,-193.530283
2999,13,0.002274,226.708197
3000,1,-0.174423,-117.108589
3001,8,-0.021786,68.403463
3002,10,-0.002713,19.530869
3003,-1,-0.145766,-107.423973
3004,-1,-0.136585,0.0
3005,10,-0.031919,107.178003
3006,6,-0.070152,-39.150819
3007,6,-0.098703,0.0
3008,-2,-0.155898,-78.128815
3009,5,-0.041366,68.357372
3010,5,-0.089048,0.0
3011,6,-0.070002,9.766579
3012,9,0.016,29.293156
3013,2,-0.182086,-66.122572
3014,3,-0.095926,10.108157
3015,8,-0.105466,48.826218
3016,0,-0.114933,-78.052588
3017,14,0.018708,136.848382
3018,-6,-0.162503,-195.325852
3019,6,-0.133768,117.184067
3020,3,-0.057312,-29.296589
3021,4,-0.066564,9.74279
3022,10,-0.018905,58.730252
3023,1,-0.123816,-87.895775
3024,2,-0.104743,9.76572
3025,8,-0.057059,58.594894
3026,3,-0.085669,-48.827648
3027,12,-0.037989,87.886334
3028,-2,-0.152213,-136.450912
3029,4,-0.113993,58.714734
3030,4,-0.113993,0.0
3031,6,-0.045492,19.531059
3032,5,-0.102238,-9.751436
3033,4,-0.102141,-9.779377
3034,3,-0.031236,-9.76572
3035,8,-0.110143,48.829079
3036,0,-0.046627,-78.126526
3037,4,-0.104105,39.061737
3038,5,-0.056417,9.766388
3039,4,-0.217248,-8.904878
3040,4,0.002727,0.0
3041,4,-0.044961,0.0
3042,11,-0.0545,68.35537
3043,-1,-0.156814,-114.476508
3044,6,-0.050053,70.023108
3045,6,-0.05959,0.0
3046,2,-0.107206,-38.993956
3047,11,-0.030761,88.046254
3048,-1,-0.107075,-117.189789
3049,5,-0.126183,58.592606
3050,2,-0.068964,-29.299164
3051,5,0.035944,29.296303
3052,11,-0.097564,58.590889
3053,-3,-0.145256,-136.729432
3054,7,-0.068899,97.654343
3055,4,-0.07837,-29.295445
3056,2,-0.115972,-18.974072
3057,10,0.000777,80.486136
3058,-1,-0.142286,-107.434465
3059,5,-0.113678,58.592033
3060,5,-0.027844,0.0
3061,5,-0.06599,0.0
3062,12,-0.008777,68.352032
3063,-4,-0.142351,-156.268313
3064,10,-0.05591,136.70807
3065,1,-0.036087,-87.892342
3066,2,-0.161187,9.766197
3067,10,-0.008606,78.11966
3068,-2,-0.151664,-117.194367
3069,6,-0.075368,78.126526
3070,5,-0.027677,-9.765816
3071,6,-0.056287,9.76553
3072,9,-0.02768,29.294014
3073,-1,-0.142127,-97.661972
3074,7,-0.028031,78.123474
3075,3,-0.133548,-39.064026
3076,5,-0.057319,19.466236
3077,10,-0.018884,48.98935
3078,-2,-0.151854,-116.35461
3079,4,-0.075257,58.937359
3080,7,-0.056158,29.338706
3081,6,-0.056186,-9.764957
3082,7,-0.037097,9.766006
3083,-2,-0.12944,-84.794468
3084,6,-0.088399,81.09067
3085,4,-0.069345,-19.531441
3086,-6,-0.174252,-97.653389
3087,13,-0.012557,185.084165
3088,5,-0.078452,-77.252887
3089,4,0.026319,-9.902363
3090,5,-0.135799,9.76553
3091,8,-0.078623,29.296017
3092,8,-0.097594,0.0
3093,3,-0.087656,-48.830032
3094,2,-0.069021,-9.766197
3095,2,-0.088395,0.0
3096,7,-0.088397,48.828125
3097,11,-0.012111,39.05716
3098,-5,-0.126575,-156.277471
3099,4,-0.002601,87.888908
3100,5,-0.155199,9.765625
3101,6,-0.059833,9.765339
3102,8,-0.059833,19.530678
3103,2,-0.107519,-58.594894
3104,3,-0.069644,9.485686
3105,2,-0.098151,-10.062893
3106,4,-0.088818,19.532204
3107,7,-0.098476,29.163588
3108,5,-0.041318,-19.620154
3109,5,-0.079466,0.0
3110,5,-0.069942,0.0
3111,2,-0.117624,-29.298592
3112,14,0.015908,117.173769
3113,1,-0.136678,-126.953125
3114,2,-0.060379,9.766197
3115,1,-0.117597,-9.766388
3116,4,-0.032096,28.960045
3117,10,-0.088651,59.280922
3118,-8,-0.173941,-175.226821
3119,10,-0.030333,176.351292
3120,5,-0.087529,-48.825264
3121,4,-0.059323,-9.765816
3122,11,0.007432,68.356705
3123,0,-0.164233,-107.430268
3124,4,-0.059327,39.0625
3125,-2,-0.145154,-58.590317
3126,12,0.036041,136.71875
3127,-8,-0.258013,-193.685842
3128,17,0.045381,235.0994
3129,5,-0.094423,-122.947041
3130,-1,-0.180104,-58.597183
3131,4,0.030582,48.813348
3132,10,-0.122211,58.38791
3133,1,-0.132082,-88.226644
3134,2,-0.093962,9.735487
3135,6,-0.112911,39.185337
3136,4,-0.036614,-19.530296
3137,6,-0.103374,19.532204
3138,2,-0.113042,-39.064407
3139,10,-0.05591,78.122711
3140,2,-0.122668,-78.125
3141,4,-0.094062,19.532013
3142,14,-0.027339,97.64004
3143,-4,-0.15141,-175.801852
3144,7,-0.103817,107.41663
3145,1,-0.132429,-58.595467
3146,4,-0.017987,29.297447
3147,-3,-0.206904,-67.877471
3148,13,0.004025,156.745954
3149,4,-0.101218,-88.236159
3150,3,-0.101091,-9.635582
3151,5,-0.014995,19.80002
3152,5,-0.177115,0.0
3153,8,-0.035613,27.702366
3154,3,-0.09418,-50.207356
3155,6,-0.131011,30.207222
3156,1,-0.121552,-48.828125
3157,8,-0.045413,68.123869
3158,5,-0.074123,-29.399659
3159,5,-0.102732,0.0
3160,9,-0.055069,39.060211
3161,-2,-0.083547,-107.436564
3162,7,-0.131232,87.889767
3163,4,-0.083342,-29.086114
3164,-4,-0.16973,-78.696781
3165,11,-0.065281,146.016665
3166,5,-0.017772,-58.779733
3167,3,-0.036847,-19.532394
3168,4,0.001732,9.765053
3169,6,0.011393,19.530869
3170,2,-0.017034,-39.064407
3171,9,0.001902,68.35804
3172,6,0.001903,-29.295731
3173,1,-0.008136,-48.83194
3174,4,0.010809,29.297161
3175,5,0.068028,9.765244
3176,10,0.048952,48.827648
3177,-2,-0.122717,-117.196656
3178,6,0.039405,78.118897
3179,11,0.049075,48.713002
3180,-4,-0.017533,-146.842878
3181,6,-0.046136,97.653389
3182,7,0.030163,9.765339
3183,0,-0.065205,-68.36071
3184,4,0.001469,39.06517
3185,4,0.097125,0.0
3186,4,-0.064501,0.0
3187,9,0.031015,48.825264
3188,3,-0.02621,-58.598328
3189,6,0.03101,29.294872
3190,2,0.050083,-39.0625
3191,5,-0.073893,29.297161
3192,13,0.097767,78.121185
3193,-4,-0.112049,-166.025353
3194,4,-0.045236,78.128052
3195,1,0.117972,-29.296875
3196,9,-0.025081,78.128052
3197,3,-0.015543,-58.592606
3198,6,0.041676,29.294872
3199,3,-0.015545,-29.298019
3200,0,-0.053651,-29.298878
3201,10,0.078467,96.04764
3202,5,0.010899,-49.658351
3203,4,-0.074925,-9.765625
3204,4,0.020257,0.0
3205,5,0.020084,9.606332
3206,4,0.002166,-9.930487
3207,4,0.002166,0.0
3208,12,0.049532,78.117371
3209,-3,-0.074461,-146.498682
3210,4,0.011328,68.356705
3211,7,-0.007845,29.298019
3212,4,0.001837,-29.148853
3213,-5,-0.093954,-88.34009
3214,12,0.068158,166.002656
3215,3,0.134916,-87.895775
3216,4,-0.122584,9.765434
3217,9,0.049008,48.827648
3218,-1,-0.036822,-97.660065
3219,7,-0.008213,78.125763
3220,8,0.068079,9.765339
3221,3,-0.036832,-48.830509
3222,2,-0.046359,-9.755336
3223,5,-0.008182,29.327807
3224,11,0.115801,58.592033
3225,-2,-0.103279,-126.958084
3226,5,0.049109,68.36071
3227,5,-0.008408,0.0
3228,3,-0.017946,-19.531441
3229,5,0.029738,19.530869
3230,4,0.029738,-9.76572
3231,6,-0.008552,19.383414
3232,3,-0.018311,-29.524072
3233,3,-0.065992,0.0
3234,3,0.057996,0.0
3235,8,0.048458,48.827648
3236,4,-0.055778,-38.379981
3237,6,0.0304,19.884669
3238,2,-0.064966,-39.063644
3239,5,0.049479,29.296303
3240,11,0.087622,58.589173
3241,0,-0.072613,-107.432366
3242,1,-0.053286,9.765911
3243,5,0.023146,39.0625
3244,5,0.042314,0.0
3245,3,0.032777,-19.531631
3246,5,-0.033979,19.530869
3247,6,0.013664,9.726964
3248,2,-0.024633,-39.216455
3249,5,0.003979,29.298306
3250,5,0.023204,0.0
3251,5,-0.014942,0.0
3252,-2,-0.053087,-68.357372
3253,10,0.004133,117.186356
3254,5,0.145443,-48.829079
3255,2,-0.104561,-29.296303
3256,14,0.123494,116.420082
3257,-3,-0.106512,-167.122156
3258,5,-0.049715,77.691023
3259,8,0.083962,29.461155
3260,1,0.017202,-68.362713
3261,3,-0.068392,19.530106
3262,4,-0.020622,9.765816
3263,4,-0.020622,0.0
3264,4,0.055676,0.0
3265,5,-0.001542,9.76572
3266,7,0.017531,19.531631
3267,4,-0.020616,-29.296303
3268,4,-0.049222,0.0
3269,7,0.043959,29.295731
3270,4,0.005479,-29.296017
3271,3,-0.05174,-9.766102
3272,10,0.091234,68.353367
3273,-3,-0.166303,-126.870114
3274,5,0.100795,78.182262
3275,3,-0.032717,-19.532204
3276,12,0.081718,87.885475
3277,-2,-0.05957,-134.935857
3278,4,-0.059976,58.314138
3279,10,0.084131,59.670025
3280,0,-0.020777,-97.660065
3281,3,-0.049389,29.295445
3282,5,0.017368,19.531631
3283,13,0.007319,77.596074
3284,-3,-0.013065,-157.32392
3285,4,-0.003648,68.35804
3286,10,0.053571,58.592033
3287,-1,-0.069385,-106.375777
3288,11,0.055715,118.351365
3289,1,-0.030107,-97.661019
3290,3,-0.001496,19.531059
3291,-4,-0.115937,-68.35804
3292,10,0.093886,136.732103
3293,-3,-0.064426,-123.050129
3294,12,0.073772,151.281353
3295,10,0.063395,-19.530869
3296,1,-0.022438,-87.8932
3297,2,-0.012902,9.765816
3298,6,-0.041508,39.062119
3299,9,0.098894,29.294872
3300,1,-0.045786,-78.128815
3301,1,-0.045786,0.0
3302,9,0.068773,78.314668
3303,3,-0.074431,-58.594894
3304,11,0.116303,78.121948
3305,-3,-0.07444,-136.728097
3306,7,0.049535,97.651482
3307,10,0.049509,29.26972
3308,-3,-0.131814,-127.084677
3309,7,0.090131,90.542804
3310,2,-0.05686,-52.864181
3311,8,0.029093,58.720481
3312,0,-0.028675,-78.128815
3313,5,-0.059593,48.825741
3314,1,0.007173,-39.065934
3315,8,0.01671,68.35804
3316,7,0.007174,-9.764957
3317,2,-0.040514,-48.832894
3318,6,-0.069119,39.060593
3319,5,0.073949,-9.765911
3320,7,-0.041047,18.951777
3321,-1,-0.033912,-80.586671
3322,5,0.013771,58.594322
3323,3,-0.081453,-19.389803
3324,5,0.052208,19.674389
3325,6,-0.014551,9.76572
3326,2,-0.043161,-39.063263
3327,4,-0.033624,19.531441
3328,8,-0.024084,39.063263
3329,4,0.033142,-39.0625
3330,-6,-0.138522,-97.660065
3331,17,0.116241,221.812886
3332,0,-0.0597,-160.697237
3333,6,-0.047583,61.397405
3334,5,0.056508,-9.765911
3335,7,0.018025,19.530487
3336,8,-0.00109,9.765244
3337,2,-0.048779,-58.598328
3338,4,-0.039243,19.530487
3339,0,0.005664,-38.80933
3340,5,-0.025526,49.152126
3341,7,0.012621,19.531059
3342,1,0.050767,-58.591461
3343,9,-0.053683,78.126526
3344,4,-0.024874,-47.751843
3345,1,-0.044473,-29.971826
3346,-1,-0.073016,-19.462637
3347,10,0.003658,107.810371
3348,6,-0.034487,-39.060593
3349,2,-0.024949,-39.063263
3350,2,-0.015412,0.0
3351,8,0.041805,58.590317
3352,6,-0.024952,-19.531059
3353,0,-0.120316,-58.596039
3354,4,0.070446,39.063263
3355,7,0.013226,29.294872
3356,4,-0.024921,-29.296589
3357,3,-0.043995,-9.765911
3358,10,0.000813,65.413836
3359,6,0.020562,-38.372249
3360,1,-0.039071,-51.578828
3361,1,-0.029244,0.0
3362,9,0.023549,73.592317
3363,10,0.005055,10.226099
3364,-5,-0.127304,-155.155828
3365,6,-0.022403,107.418728
3366,2,-0.059915,-38.412046
3367,4,-0.0119,19.868865
3368,13,-0.040551,87.83487
3369,-3,-0.069257,-156.347717
3370,8,0.026112,107.423973
3371,3,-0.011873,-48.663695
3372,4,-0.030585,9.798734
3373,4,-0.088477,0.0
3374,6,0.101716,19.53125
3375,3,-0.099112,-29.297161
3376,5,-0.032359,19.530106
3377,6,-0.013285,9.766197
3378,2,-0.118097,-38.970782
3379,7,0.034008,48.325054
3380,4,-0.033119,-29.675645
3381,5,0.033635,9.765244
3382,5,-0.09988,0.0
3383,3,0.070193,-19.53125
3384,9,-0.102178,58.591461
3385,2,-0.048872,-68.362045
3386,6,0.046498,39.061737
3387,3,-0.029783,-29.298306
3388,3,-0.086803,0.0
3389,3,-0.000644,0.0
3390,4,0.000518,10.92526
3391,5,-0.028212,9.765339
3392,4,-0.018647,-9.735487
3393,8,0.000543,39.18265
3394,1,-0.028072,-68.366051
3395,7,-0.048631,57.070568
3396,7,0.027663,0.0
3397,4,-0.019983,-29.257446
3398,2,-0.13454,-19.666844
3399,4,0.056214,19.530487
3400,10,0.008534,58.592033
3401,-1,-0.039161,-107.434465
3402,4,-0.020091,48.825264
3403,6,0.065269,19.530869
3404,2,-0.125951,-39.062881
3405,5,-0.011172,29.297447
3406,3,-0.020835,-19.530678
3407,8,0.007517,48.83194
3408,2,-0.049702,-58.591461
3409,4,-0.05768,19.532585
3410,3,-0.018185,-9.765053
3411,8,-0.00041,48.40974
3412,5,0.018414,-29.552574
3413,6,-0.038576,9.765911
3414,2,-0.048012,-39.061737
3415,6,-0.009864,39.062881
3416,6,-0.048009,0.0
3417,3,0.027985,-29.619098
3418,-3,-0.115064,-58.592033
3419,10,0.037325,126.960564
3420,4,0.057542,-57.995109
3421,-3,-0.152503,-69.069632
3422,14,0.067027,166.018868
3423,2,-0.02834,-117.1875
3424,4,-0.018802,19.531631
3425,10,0.019344,58.592033
3426,-3,-0.066483,-126.950645
3427,9,-0.018792,117.193222
3428,4,-0.037866,-48.827648
3429,4,0.009821,0.0
3430,6,0.000284,19.530869
3431,-4,-0.10462,-97.65625
3432,16,0.03843,195.310593
3433,-1,-0.009255,-166.025353
3434,5,-0.028323,58.592606
3435,6,-0.066358,9.76553
3436,-9,-0.066008,-146.484375
3437,16,0.075455,242.511253
3438,4,-0.049293,-117.9767
3439,4,0.017465,0.0
3440,5,-0.011148,9.765434
3441,-2,-0.077904,-68.358707
3442,18,0.112557,195.032522
3443,4,-0.067849,-135.910454
3444,-1,-0.058665,-49.194199
3445,7,-0.010986,78.118134
3446,-2,-0.058671,-87.891483
3447,8,0.007085,96.630495
3448,7,-0.078845,-9.870596
3449,3,0.045143,-39.062119
3450,4,-0.02174,9.640413
3451,-1,-0.041443,-49.472622
3452,11,-0.004934,115.513457
3453,3,-0.025018,-79.159328
3454,4,-0.044076,9.779664
3455,6,0.003609,19.531822
3456,-2,-0.044067,-78.11966
3457,3,-0.090176,48.83194
3458,9,0.015535,58.590317
3459,7,0.007863,-17.622077
3460,5,-0.013529,-21.905085
3461,0,-0.070592,-48.826695
3462,10,0.034475,97.658157
3463,2,-0.041823,-78.128815
3464,11,-0.032281,87.88805
3465,2,0.024957,-87.887192
3466,0,-0.060846,-19.505725
3467,5,-0.041707,48.897364
3468,4,-0.022777,-9.764862
3469,5,0.07303,9.766197
3470,4,-0.098619,-9.765625
3471,-1,-0.060464,-48.825264
3472,9,0.025371,97.660065
3473,5,-0.06046,-39.063263
3474,5,0.034911,0.0
3475,8,-0.012923,29.143756
3476,-3,-0.127924,-107.995602
3477,10,0.023931,106.669292
3478,4,-0.034734,-69.828339
3479,-1,-0.108098,-45.796772
3480,13,-0.01771,151.14873
3481,3,0.011289,-97.263019
3482,2,-0.065045,-9.805171
3483,4,-0.045972,19.531059
3484,8,0.011249,39.062881
3485,3,-0.055292,-48.607398
3486,-5,-0.122402,-78.486005
3487,12,0.020796,166.017246
3488,4,-0.026666,-78.124237
3489,4,-0.026666,0.0
3490,4,-0.026666,0.0
3491,3,-0.083947,-9.828396
3492,9,0.010754,58.59375
3493,3,-0.065888,-58.596611
3494,6,0.000871,29.297161
3495,5,-0.037271,-9.760764
3496,-6,-0.199439,-107.471203
3497,12,0.077145,175.789833
3498,-1,-0.056143,-126.720474
3499,10,0.010809,107.620511
3500,5,-0.036876,-48.829079
3501,-1,-0.075022,-58.593178
3502,9,0.001272,97.65625
3503,7,-0.0273,-19.531059
3504,5,-0.008076,-19.53125
3505,1,-0.074834,-39.061356
3506,0,-0.084371,-9.766293
3507,11,0.020533,107.421875
3508,8,0.058716,-29.258017
3509,0,-0.132115,-78.225073
3510,5,-0.036745,48.830509
3511,1,-0.046279,-39.05983
3512,9,-0.083672,78.130341
3513,4,0.031852,-48.826218
3514,5,-0.034481,9.766102
3515,2,-0.091861,-29.296017
3516,-1,-0.053711,-29.296875
3517,10,0.032124,107.425022
3518,4,-0.034634,-58.594322
3519,4,-0.034634,0.0
3520,7,-0.006024,29.297161
3521,-4,-0.120465,-107.421875
3522,8,-0.025094,117.190933
3523,10,0.022587,19.529534
3524,4,-0.034636,-58.596611
3525,3,-0.072782,-9.766102
3526,0,-0.072782,-29.295731
3527,8,0.013047,78.122711
3528,9,-0.044168,9.765434
3529,0,-0.006104,-87.892342
3530,7,-0.015693,68.362713
3531,-2,-0.082446,-87.887192
3532,8,-0.072898,97.662926
3533,7,0.04934,-9.764862
